location,sublocation,station,date,depth_m,parameter,units,parmUnit,result
Conestogo Lake,LA,cle,2018-09-17,2,TP,ug/L,TP_ug.L,102.9
Conestogo Lake,LA,cle,2018-09-17,4,TP,ug/L,TP_ug.L,151.25
Conestogo Lake,LA,cleif,2018-09-17,0.5,TP,ug/L,TP_ug.L,74.37
Conestogo Lake,LA,clw,2018-09-17,2,TP,ug/L,TP_ug.L,81.22
Conestogo Lake,LA,clw,2018-09-17,6,TP,ug/L,TP_ug.L,82.07
Conestogo Lake,LA,clc,2018-09-20,2,TP,ug/L,TP_ug.L,65.75
Conestogo Lake,LA,clc,2018-09-20,7,TP,ug/L,TP_ug.L,37.22
Conestogo Lake,LA,clc,2018-09-20,11.5,TP,ug/L,TP_ug.L,176.18
Conestogo Lake,LA,cle,2018-09-20,2,TP,ug/L,TP_ug.L,112.85
Conestogo Lake,LA,cle,2018-09-20,3.4,TP,ug/L,TP_ug.L,91.22
Conestogo Lake,LA,cleif,2018-09-20,0.5,TP,ug/L,TP_ug.L,46.93
Conestogo Lake,LA,clw,2018-09-20,2,TP,ug/L,TP_ug.L,98.33
Conestogo Lake,LA,clw,2018-09-20,5.3,TP,ug/L,TP_ug.L,116.48
Conestogo Lake,LA,clc,2018-09-27,2,TP,ug/L,TP_ug.L,85.83
Conestogo Lake,LA,clc,2018-09-27,7,TP,ug/L,TP_ug.L,87.55
Conestogo Lake,LA,clc,2018-09-27,11.3,TP,ug/L,TP_ug.L,105.2
Conestogo Lake,LA,cle,2018-09-27,2,TP,ug/L,TP_ug.L,119.08
Conestogo Lake,LA,cleif,2018-09-27,0.5,TP,ug/L,TP_ug.L,49.95
Conestogo Lake,LA,clw,2018-09-27,2,TP,ug/L,TP_ug.L,157.24
Conestogo Lake,LA,clw,2018-09-27,4.5,TP,ug/L,TP_ug.L,92.96
Conestogo Lake,LA,cleif,2018-10-04,0.5,TP,ug/L,TP_ug.L,71.54
Conestogo Lake,LA,clc,2017-06-21,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2017-06-21,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2017-06-21,16,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2017-07-05,2,TSS,NA,TSS,1.71
Conestogo Lake,LA,clc,2017-07-05,7,TSS,NA,TSS,5.43
Conestogo Lake,LA,clc,2017-07-05,16,TSS,NA,TSS,17.96
Conestogo Lake,LA,cle,2017-07-05,2,TSS,NA,TSS,20
Conestogo Lake,LA,cle,2017-07-05,8,TSS,NA,TSS,31
Conestogo Lake,LA,cle,2017-07-11,2,TSS,NA,TSS,3.74
Conestogo Lake,LA,cle,2017-07-11,8,TSS,NA,TSS,12.9
Conestogo Lake,LA,clw,2017-07-11,2,TSS,NA,TSS,1.66
Conestogo Lake,LA,clw,2017-07-11,7,TSS,NA,TSS,2.77
Conestogo Lake,LA,clw,2017-07-11,10,TSS,NA,TSS,9.76
Conestogo Lake,LA,clc,2017-07-14,2,TSS,NA,TSS,0.8
Conestogo Lake,LA,clc,2017-07-14,7,TSS,NA,TSS,1.56
Conestogo Lake,LA,clc,2017-07-14,16,TSS,NA,TSS,3.82
Conestogo Lake,LA,clc,2017-07-18,2,TSS,NA,TSS,1.38
Conestogo Lake,LA,clc,2017-07-18,7,TSS,NA,TSS,2.24
Conestogo Lake,LA,clc,2017-07-18,16,TSS,NA,TSS,3.99
Conestogo Lake,LA,cle,2017-07-19,2,TSS,NA,TSS,10.12
Conestogo Lake,LA,cle,2017-07-19,8,TSS,NA,TSS,26.38
Conestogo Lake,LA,clw,2017-07-19,2,TSS,NA,TSS,4.75
Conestogo Lake,LA,clw,2017-07-19,7,TSS,NA,TSS,8.7
Conestogo Lake,LA,clw,2017-07-19,10,TSS,NA,TSS,9.06
Conestogo Lake,LA,clc,2017-07-25,2,TSS,NA,TSS,7.21
Conestogo Lake,LA,clc,2017-07-25,7,TSS,NA,TSS,5.45
Conestogo Lake,LA,clc,2017-07-25,16,TSS,NA,TSS,8
Conestogo Lake,LA,cle,2017-07-25,2,TSS,NA,TSS,6.2
Conestogo Lake,LA,cle,2017-07-25,8,TSS,NA,TSS,42.56
Conestogo Lake,LA,clw,2017-07-25,2,TSS,NA,TSS,8.31
Conestogo Lake,LA,clw,2017-07-25,7,TSS,NA,TSS,7.41
Conestogo Lake,LA,clw,2017-07-25,10,TSS,NA,TSS,17.89
Conestogo Lake,LA,cle,2017-07-31,2,TSS,NA,TSS,8.06
Conestogo Lake,LA,cle,2017-07-31,7,TSS,NA,TSS,32.8
Conestogo Lake,LA,clw,2017-07-31,2,TSS,NA,TSS,5.11
Conestogo Lake,LA,clw,2017-07-31,7,TSS,NA,TSS,5.78
Conestogo Lake,LA,clw,2017-07-31,9,TSS,NA,TSS,15.26
Conestogo Lake,LA,clc,2017-08-01,2,TSS,NA,TSS,4.59
Conestogo Lake,LA,clc,2017-08-01,7,TSS,NA,TSS,2.23
Conestogo Lake,LA,clc,2017-08-01,15,TSS,NA,TSS,8.63
Conestogo Lake,LA,clc,2017-08-10,2,TSS,NA,TSS,7.08
Conestogo Lake,LA,clc,2017-08-10,7,TSS,NA,TSS,4.43
Conestogo Lake,LA,clc,2017-08-10,15,TSS,NA,TSS,13.75
Conestogo Lake,LA,cle,2017-08-10,2,TSS,NA,TSS,8.34
Conestogo Lake,LA,cle,2017-08-10,6.5,TSS,NA,TSS,24.8
Conestogo Lake,LA,clw,2017-08-10,2,TSS,NA,TSS,6.26
Conestogo Lake,LA,clw,2017-08-10,7,TSS,NA,TSS,5.79
Conestogo Lake,LA,clw,2017-08-10,9,TSS,NA,TSS,23.97
Conestogo Lake,LA,clc,2017-08-17,2,TSS,NA,TSS,4.15
Conestogo Lake,LA,clc,2017-08-17,7,TSS,NA,TSS,2.77
Conestogo Lake,LA,clc,2017-08-17,15,TSS,NA,TSS,11.19
Conestogo Lake,LA,cle,2017-08-17,2,TSS,NA,TSS,12.17
Conestogo Lake,LA,cle,2017-08-17,6.5,TSS,NA,TSS,35.55
Conestogo Lake,LA,clw,2017-08-17,2,TSS,NA,TSS,6.24
Conestogo Lake,LA,clw,2017-08-17,7,TSS,NA,TSS,8.87
Conestogo Lake,LA,clw,2017-08-17,8.5,TSS,NA,TSS,34.32
Conestogo Lake,LA,clc,2018-05-11,2,TSS,NA,TSS,6.67
Conestogo Lake,LA,clc,2018-05-11,7,TSS,NA,TSS,5.06
Conestogo Lake,LA,clc,2018-05-11,18,TSS,NA,TSS,4.18
Conestogo Lake,LA,cleif,2018-05-11,0.5,TSS,NA,TSS,16.41
Conestogo Lake,LA,cle,2018-05-17,2,TSS,NA,TSS,5.14
Conestogo Lake,LA,cle,2018-05-17,7,TSS,NA,TSS,9.06
Conestogo Lake,LA,cle,2018-05-17,10,TSS,NA,TSS,8.18
Conestogo Lake,LA,cleif,2018-05-17,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-05-17,2,TSS,NA,TSS,12.54
Conestogo Lake,LA,clw,2018-05-17,7,TSS,NA,TSS,4.71
Conestogo Lake,LA,clw,2018-05-17,11.8,TSS,NA,TSS,4.19
Conestogo Lake,LA,clc,2018-05-23,2,TSS,NA,TSS,6.25
Conestogo Lake,LA,clc,2018-05-23,7,TSS,NA,TSS,4.62
Conestogo Lake,LA,clc,2018-05-23,18,TSS,NA,TSS,12.96
Conestogo Lake,LA,cle,2018-05-23,2,TSS,NA,TSS,6.29
Conestogo Lake,LA,cle,2018-05-23,7,TSS,NA,TSS,6.21
Conestogo Lake,LA,cle,2018-05-23,10,TSS,NA,TSS,13.14
Conestogo Lake,LA,cleif,2018-05-23,0.5,TSS,NA,TSS,5.33
Conestogo Lake,LA,clw,2018-05-23,2,TSS,NA,TSS,4.76
Conestogo Lake,LA,clw,2018-05-23,7,TSS,NA,TSS,5.65
Conestogo Lake,LA,clw,2018-05-23,12,TSS,NA,TSS,6.42
Conestogo Lake,LA,clc,2018-05-28,2,TSS,NA,TSS,3.09
Conestogo Lake,LA,clc,2018-05-28,7,TSS,NA,TSS,5.24
Conestogo Lake,LA,clc,2018-05-28,18,TSS,NA,TSS,5.33
Conestogo Lake,LA,cle,2018-05-28,2,TSS,NA,TSS,4.6
Conestogo Lake,LA,cle,2018-05-28,7,TSS,NA,TSS,5.76
Conestogo Lake,LA,cle,2018-05-28,10,TSS,NA,TSS,6.47
Conestogo Lake,LA,cleif,2018-05-28,0.5,TSS,NA,TSS,4.06
Conestogo Lake,LA,clw,2018-05-28,2,TSS,NA,TSS,3.52
Conestogo Lake,LA,clw,2018-05-28,7,TSS,NA,TSS,4.63
Conestogo Lake,LA,clw,2018-05-28,11.8,TSS,NA,TSS,12.93
Conestogo Lake,LA,clc,2018-06-04,2,TSS,NA,TSS,2.78
Conestogo Lake,LA,clc,2018-06-04,7,TSS,NA,TSS,3.84
Conestogo Lake,LA,clc,2018-06-04,17.8,TSS,NA,TSS,13.46
Conestogo Lake,LA,cle,2018-06-04,2,TSS,NA,TSS,2.46
Conestogo Lake,LA,cle,2018-06-04,7,TSS,NA,TSS,24.14
Conestogo Lake,LA,cle,2018-06-04,9,TSS,NA,TSS,12.58
Conestogo Lake,LA,cleif,2018-06-04,0.5,TSS,NA,TSS,124
Conestogo Lake,LA,clw,2018-06-04,2,TSS,NA,TSS,2.6
Conestogo Lake,LA,clw,2018-06-04,7,TSS,NA,TSS,10.4
Conestogo Lake,LA,clw,2018-06-04,11,TSS,NA,TSS,3.05
Conestogo Lake,LA,clc,2018-06-11,2,TSS,NA,TSS,1.21
Conestogo Lake,LA,clc,2018-06-11,7,TSS,NA,TSS,1.73
Conestogo Lake,LA,clc,2018-06-11,17.8,TSS,NA,TSS,3.21
Conestogo Lake,LA,cle,2018-06-11,2,TSS,NA,TSS,2.01
Conestogo Lake,LA,cle,2018-06-11,7,TSS,NA,TSS,2.53
Conestogo Lake,LA,cle,2018-06-11,9.2,TSS,NA,TSS,6.08
Conestogo Lake,LA,cleif,2018-06-11,0.5,TSS,NA,TSS,5.3
Conestogo Lake,LA,clw,2018-06-11,2,TSS,NA,TSS,2.14
Conestogo Lake,LA,clw,2018-06-11,7,TSS,NA,TSS,2.09
Conestogo Lake,LA,clw,2018-06-11,11.3,TSS,NA,TSS,21.56
Conestogo Lake,LA,clc,2018-06-19,2,TSS,NA,TSS,1.81
Conestogo Lake,LA,clc,2018-06-19,7,TSS,NA,TSS,1.92
Conestogo Lake,LA,clc,2018-06-19,17,TSS,NA,TSS,6.02
Conestogo Lake,LA,cle,2018-06-19,2,TSS,NA,TSS,3.35
Conestogo Lake,LA,cle,2018-06-19,7,TSS,NA,TSS,2.8
Conestogo Lake,LA,cle,2018-06-19,9.1,TSS,NA,TSS,9.94
Conestogo Lake,LA,cleif,2018-06-19,0.5,TSS,NA,TSS,18.81
Conestogo Lake,LA,clw,2018-06-19,2,TSS,NA,TSS,2.81
Conestogo Lake,LA,clw,2018-06-19,7,TSS,NA,TSS,4.44
Conestogo Lake,LA,clw,2018-06-19,10.8,TSS,NA,TSS,19.53
Conestogo Lake,LA,clc,2018-06-21,2,TSS,NA,TSS,2.12
Conestogo Lake,LA,clc,2018-06-21,7,TSS,NA,TSS,1.69
Conestogo Lake,LA,clc,2018-06-21,17.3,TSS,NA,TSS,5.54
Conestogo Lake,LA,cle,2018-06-21,2,TSS,NA,TSS,2.72
Conestogo Lake,LA,cle,2018-06-21,7,TSS,NA,TSS,8.83
Conestogo Lake,LA,cle,2018-06-21,8.9,TSS,NA,TSS,20.96
Conestogo Lake,LA,cleif,2018-06-21,0.5,TSS,NA,TSS,15.18
Conestogo Lake,LA,clw,2018-06-21,2,TSS,NA,TSS,2.67
Conestogo Lake,LA,clw,2018-06-21,7,TSS,NA,TSS,1.07
Conestogo Lake,LA,clw,2018-06-21,10.7,TSS,NA,TSS,19.4
Conestogo Lake,LA,clc,2018-06-25,2,TSS,NA,TSS,2.05
Conestogo Lake,LA,clc,2018-06-25,7,TSS,NA,TSS,3.25
Conestogo Lake,LA,clc,2018-06-25,17.1,TSS,NA,TSS,9.88
Conestogo Lake,LA,cle,2018-06-25,2,TSS,NA,TSS,3.29
Conestogo Lake,LA,cle,2018-06-25,7,TSS,NA,TSS,7.19
Conestogo Lake,LA,cle,2018-06-25,8.8,TSS,NA,TSS,8.88
Conestogo Lake,LA,cleif,2018-06-25,0.5,TSS,NA,TSS,21.65
Conestogo Lake,LA,clw,2018-06-25,2,TSS,NA,TSS,1.46
Conestogo Lake,LA,clw,2018-06-25,7,TSS,NA,TSS,2.96
Conestogo Lake,LA,clw,2018-06-25,10.7,TSS,NA,TSS,10.12
Conestogo Lake,LA,clc,2018-06-28,2,TSS,NA,TSS,3.21
Conestogo Lake,LA,clc,2018-06-28,7,TSS,NA,TSS,2.07
Conestogo Lake,LA,clc,2018-06-28,16.8,TSS,NA,TSS,19.64
Conestogo Lake,LA,cle,2018-06-28,2,TSS,NA,TSS,2.74
Conestogo Lake,LA,cle,2018-06-28,7,TSS,NA,TSS,13.27
Conestogo Lake,LA,cle,2018-06-28,8.6,TSS,NA,TSS,17.67
Conestogo Lake,LA,cleif,2018-06-28,0.5,TSS,NA,TSS,19.87
Conestogo Lake,LA,clw,2018-06-28,2,TSS,NA,TSS,3.49
Conestogo Lake,LA,clw,2018-06-28,7,TSS,NA,TSS,2.63
Conestogo Lake,LA,clw,2018-06-28,10.5,TSS,NA,TSS,23.57
Conestogo Lake,LA,clc,2018-07-03,2,TSS,NA,TSS,2.59
Conestogo Lake,LA,clc,2018-07-03,7,TSS,NA,TSS,3.33
Conestogo Lake,LA,clc,2018-07-03,16.8,TSS,NA,TSS,16.82
Conestogo Lake,LA,cle,2018-07-03,2,TSS,NA,TSS,5.18
Conestogo Lake,LA,cle,2018-07-03,7,TSS,NA,TSS,16.65
Conestogo Lake,LA,cle,2018-07-03,8.4,TSS,NA,TSS,8.14
Conestogo Lake,LA,cleif,2018-07-03,0.5,TSS,NA,TSS,35.6
Conestogo Lake,LA,clw,2018-07-03,2,TSS,NA,TSS,2.73
Conestogo Lake,LA,clw,2018-07-03,7,TSS,NA,TSS,7.78
Conestogo Lake,LA,clw,2018-07-03,10.6,TSS,NA,TSS,39.2
Conestogo Lake,LA,clc,2018-07-05,2,TSS,NA,TSS,2.63
Conestogo Lake,LA,clc,2018-07-05,7,TSS,NA,TSS,2.09
Conestogo Lake,LA,clc,2018-07-05,16.4,TSS,NA,TSS,18.22
Conestogo Lake,LA,cle,2018-07-05,2,TSS,NA,TSS,3.98
Conestogo Lake,LA,cle,2018-07-05,7,TSS,NA,TSS,13.6
Conestogo Lake,LA,cle,2018-07-05,8.2,TSS,NA,TSS,15.53
Conestogo Lake,LA,cleif,2018-07-05,0.5,TSS,NA,TSS,19.2
Conestogo Lake,LA,clw,2018-07-05,2,TSS,NA,TSS,5.56
Conestogo Lake,LA,clw,2018-07-05,7,TSS,NA,TSS,3.27
Conestogo Lake,LA,clw,2018-07-05,9.9,TSS,NA,TSS,28.82
Conestogo Lake,LA,clc,2018-07-09,2,TSS,NA,TSS,1.31
Conestogo Lake,LA,clc,2018-07-09,7,TSS,NA,TSS,2.98
Conestogo Lake,LA,clc,2018-07-09,16.3,TSS,NA,TSS,26.63
Conestogo Lake,LA,cle,2018-07-09,2,TSS,NA,TSS,8.28
Conestogo Lake,LA,cle,2018-07-09,7.9,TSS,NA,TSS,28.39
Conestogo Lake,LA,cleif,2018-07-09,0.5,TSS,NA,TSS,33.07
Conestogo Lake,LA,clw,2018-07-09,2,TSS,NA,TSS,3.78
Conestogo Lake,LA,clw,2018-07-09,7,TSS,NA,TSS,5.17
Conestogo Lake,LA,clw,2018-07-09,9.8,TSS,NA,TSS,28.27
Conestogo Lake,LA,clc,2018-07-12,2,TSS,NA,TSS,2.1
Conestogo Lake,LA,clc,2018-07-12,7,TSS,NA,TSS,3.45
Conestogo Lake,LA,clc,2018-07-12,15.9,TSS,NA,TSS,23.52
Conestogo Lake,LA,cle,2018-07-12,2,TSS,NA,TSS,6.42
Conestogo Lake,LA,cle,2018-07-12,7.7,TSS,NA,TSS,52
Conestogo Lake,LA,cleif,2018-07-12,0.5,TSS,NA,TSS,22.88
Conestogo Lake,LA,clw,2018-07-12,2,TSS,NA,TSS,3.33
Conestogo Lake,LA,clw,2018-07-12,7,TSS,NA,TSS,12.93
Conestogo Lake,LA,clw,2018-07-12,9.6,TSS,NA,TSS,10.49
Conestogo Lake,LA,clc,2018-07-16,2,TSS,NA,TSS,2.46
Conestogo Lake,LA,clc,2018-07-16,7,TSS,NA,TSS,2.53
Conestogo Lake,LA,clc,2018-07-16,15.3,TSS,NA,TSS,26.09
Conestogo Lake,LA,cle,2018-07-16,2,TSS,NA,TSS,6.28
Conestogo Lake,LA,cle,2018-07-16,7.4,TSS,NA,TSS,47.6
Conestogo Lake,LA,cleif,2018-07-16,0.5,TSS,NA,TSS,45
Conestogo Lake,LA,clw,2018-07-16,2,TSS,NA,TSS,3.47
Conestogo Lake,LA,clw,2018-07-16,7,TSS,NA,TSS,9.26
Conestogo Lake,LA,clw,2018-07-16,9.5,TSS,NA,TSS,13.53
Conestogo Lake,LA,clc,2018-07-19,2,TSS,NA,TSS,2.59
Conestogo Lake,LA,clc,2018-07-19,7,TSS,NA,TSS,4.71
Conestogo Lake,LA,clc,2018-07-19,15.5,TSS,NA,TSS,33.8
Conestogo Lake,LA,cle,2018-07-19,2,TSS,NA,TSS,8.35
Conestogo Lake,LA,cle,2018-07-19,7.5,TSS,NA,TSS,71.4
Conestogo Lake,LA,cleif,2018-07-19,0.5,TSS,NA,TSS,27
Conestogo Lake,LA,clw,2018-07-19,2,TSS,NA,TSS,5.33
Conestogo Lake,LA,clw,2018-07-19,7,TSS,NA,TSS,13.41
Conestogo Lake,LA,clw,2018-07-19,9.1,TSS,NA,TSS,16.73
Conestogo Lake,LA,clc,2018-07-23,2,TSS,NA,TSS,4.53
Conestogo Lake,LA,clc,2018-07-23,7,TSS,NA,TSS,3.72
Conestogo Lake,LA,clc,2018-07-23,15,TSS,NA,TSS,11.51
Conestogo Lake,LA,cle,2018-07-23,2,TSS,NA,TSS,9.2
Conestogo Lake,LA,cle,2018-07-23,7,TSS,NA,TSS,27.86
Conestogo Lake,LA,cleif,2018-07-23,0.5,TSS,NA,TSS,16.88
Conestogo Lake,LA,clw,2018-07-23,2,TSS,NA,TSS,8.57
Conestogo Lake,LA,clw,2018-07-23,7,TSS,NA,TSS,9.43
Conestogo Lake,LA,clw,2018-07-23,8.9,TSS,NA,TSS,20
Conestogo Lake,LA,clc,2018-07-26,2,TSS,NA,TSS,4.29
Conestogo Lake,LA,clc,2018-07-26,7,TSS,NA,TSS,7.34
Conestogo Lake,LA,clc,2018-07-26,15,TSS,NA,TSS,20.71
Conestogo Lake,LA,cle,2018-07-26,2,TSS,NA,TSS,8.14
Conestogo Lake,LA,cle,2018-07-26,6.7,TSS,NA,TSS,32.4
Conestogo Lake,LA,cleif,2018-07-26,0.5,TSS,NA,TSS,23.88
Conestogo Lake,LA,clw,2018-07-26,2,TSS,NA,TSS,6.06
Conestogo Lake,LA,clw,2018-07-26,7,TSS,NA,TSS,6.63
Conestogo Lake,LA,clw,2018-07-26,8.6,TSS,NA,TSS,20.73
Conestogo Lake,LA,clc,2018-07-30,2,TSS,NA,TSS,3.43
Conestogo Lake,LA,clc,2018-07-30,7,TSS,NA,TSS,5.41
Conestogo Lake,LA,clc,2018-07-30,14.7,TSS,NA,TSS,45
Conestogo Lake,LA,cle,2018-07-30,2,TSS,NA,TSS,10.18
Conestogo Lake,LA,cle,2018-07-30,6.5,TSS,NA,TSS,48.2
Conestogo Lake,LA,cleif,2018-07-30,0.5,TSS,NA,TSS,24
Conestogo Lake,LA,clw,2018-07-30,2,TSS,NA,TSS,6.2
Conestogo Lake,LA,clw,2018-07-30,7,TSS,NA,TSS,5.7
Conestogo Lake,LA,clw,2018-07-30,8.5,TSS,NA,TSS,29.8
Conestogo Lake,LA,clc,2018-08-02,2,TSS,NA,TSS,5.12
Conestogo Lake,LA,clc,2018-08-02,7,TSS,NA,TSS,4.1
Conestogo Lake,LA,clc,2018-08-02,14.5,TSS,NA,TSS,24.8
Conestogo Lake,LA,cle,2018-08-02,2,TSS,NA,TSS,12.9
Conestogo Lake,LA,cle,2018-08-02,6.2,TSS,NA,TSS,38.8
Conestogo Lake,LA,cleif,2018-08-02,0.5,TSS,NA,TSS,13.47
Conestogo Lake,LA,clw,2018-08-02,2,TSS,NA,TSS,6.43
Conestogo Lake,LA,clw,2018-08-02,7,TSS,NA,TSS,9.51
Conestogo Lake,LA,clw,2018-08-02,8.2,TSS,NA,TSS,29.2
Conestogo Lake,LA,clc,2018-08-09,2,TSS,NA,TSS,8.52
Conestogo Lake,LA,clc,2018-08-09,7,TSS,NA,TSS,5.32
Conestogo Lake,LA,clc,2018-08-09,14,TSS,NA,TSS,39.8
Conestogo Lake,LA,cle,2018-08-09,2,TSS,NA,TSS,13.13
Conestogo Lake,LA,cle,2018-08-09,5.8,TSS,NA,TSS,25.55
Conestogo Lake,LA,cleif,2018-08-09,0.5,TSS,NA,TSS,9.44
Conestogo Lake,LA,clw,2018-08-09,2,TSS,NA,TSS,9.16
Conestogo Lake,LA,clw,2018-08-09,7.9,TSS,NA,TSS,22.18
Conestogo Lake,LA,clc,2018-08-13,2,TSS,NA,TSS,9.12
Conestogo Lake,LA,clc,2018-08-13,7,TSS,NA,TSS,8.72
Conestogo Lake,LA,clc,2018-08-13,13.8,TSS,NA,TSS,48.4
Conestogo Lake,LA,cle,2018-08-13,2,TSS,NA,TSS,22
Conestogo Lake,LA,cle,2018-08-13,5.6,TSS,NA,TSS,12.57
Conestogo Lake,LA,cleif,2018-08-13,0.5,TSS,NA,TSS,31.8
Conestogo Lake,LA,clw,2018-08-13,2,TSS,NA,TSS,11.11
Conestogo Lake,LA,clw,2018-08-13,7.7,TSS,NA,TSS,24.6
Conestogo Lake,LA,clc,2018-08-16,2,TSS,NA,TSS,9.2
Conestogo Lake,LA,clc,2018-08-16,7,TSS,NA,TSS,5.31
Conestogo Lake,LA,clc,2018-08-16,13.3,TSS,NA,TSS,19.29
Conestogo Lake,LA,cle,2018-08-16,2,TSS,NA,TSS,12.94
Conestogo Lake,LA,cle,2018-08-16,5.1,TSS,NA,TSS,17.01
Conestogo Lake,LA,cleif,2018-08-16,0.5,TSS,NA,TSS,13.73
Conestogo Lake,LA,clw,2018-08-16,2,TSS,NA,TSS,8.61
Conestogo Lake,LA,clw,2018-08-16,7.2,TSS,NA,TSS,20.83
Conestogo Lake,LA,clc,2018-08-20,2,TSS,NA,TSS,7.21
Conestogo Lake,LA,clc,2018-08-20,7,TSS,NA,TSS,8.27
Conestogo Lake,LA,clc,2018-08-20,13,TSS,NA,TSS,14.43
Conestogo Lake,LA,cle,2018-08-20,2,TSS,NA,TSS,13.57
Conestogo Lake,LA,cle,2018-08-20,5,TSS,NA,TSS,24.8
Conestogo Lake,LA,cleif,2018-08-20,0.5,TSS,NA,TSS,13.63
Conestogo Lake,LA,clw,2018-08-20,2,TSS,NA,TSS,10.99
Conestogo Lake,LA,clw,2018-08-20,6.8,TSS,NA,TSS,18.36
Conestogo Lake,LA,clc,2018-08-23,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-23,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-23,13.5,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-08-23,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-08-23,5.4,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-08-23,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-08-23,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-08-23,7.2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-27,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-27,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-27,13.5,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-08-27,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-08-27,5.3,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-08-27,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-08-27,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-08-27,7.2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-30,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-30,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-08-30,13.1,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-08-30,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-08-30,5.1,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-08-30,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-08-30,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-08-30,7.2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-06,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-06,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-06,12.7,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-06,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-06,4.5,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-09-06,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-06,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-06,6.7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-13,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-13,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-13,12.5,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-13,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-13,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-17,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-17,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-17,11.5,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-17,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-17,4,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-09-17,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-17,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-17,6,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-20,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-20,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-20,11.5,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-20,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-20,3.4,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-09-20,0.5,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-20,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clw,2018-09-20,5.3,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-27,2,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-27,7,TSS,NA,TSS,NA
Conestogo Lake,LA,clc,2018-09-27,11.3,TSS,NA,TSS,NA
Conestogo Lake,LA,cle,2018-09-27,2,TSS,NA,TSS,NA
Conestogo Lake,LA,cleif,2018-09-27,0.5,TSS,NA,TSS,NA
